repeat,method,mode,amplitude,pi_s,limit_user0,far_user0,power_user0,auc_user0,det_ttf_user0,limit_user1,far_user1,power_user1,auc_user1,det_ttf_user1,limit_user2,far_user2,power_user2,auc_user2,det_ttf_user2,precision,recall
2,clean,none,0.0,0.0,69.22847470111361,0.5714285714285714,0.7272727272727273,0.6623376623376623,32.0,117.04768872133907,0.0,0.75,0.8958333333333334,30.0,157.43938171219185,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,,
2,baseline,hot_block,10.0,0.3,93.34818562406242,0.0,0.2727272727272727,0.6948051948051949,28.0,117.04768872130926,0.0,0.75,0.8958333333333334,30.0,157.43938171210044,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,,
2,rftl_s,hot_block,10.0,0.3,93.348185624038,0.0,0.2727272727272727,0.6948051948051949,28.0,117.04768872144533,0.0,0.75,0.8958333333333334,30.0,157.43938171219477,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,0.0,0.0
2,baseline,hot_block,10.0,0.6,80.74203998847972,0.42857142857142855,0.6363636363636364,0.7467532467532467,32.0,117.04768872126847,0.0,0.75,0.8958333333333334,30.0,157.43938171220483,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,,
2,rftl_s,hot_block,10.0,0.6,80.74203998850564,0.42857142857142855,0.6363636363636364,0.7467532467532467,32.0,117.04768872116041,0.0,0.75,0.8958333333333334,30.0,157.4393817121985,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,0.0,0.0
2,baseline,stripe,10.0,0.3,71.25806244661709,0.42857142857142855,0.5909090909090909,0.6623376623376623,32.0,117.04768872133914,0.0,0.75,0.8958333333333334,30.0,157.43938171219153,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,,
2,rftl_s,stripe,10.0,0.3,71.25806244661756,0.42857142857142855,0.5909090909090909,0.6623376623376623,32.0,117.04768872133971,0.0,0.75,0.8958333333333334,30.0,157.43938171219176,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,0.0,0.0
2,baseline,stripe,10.0,0.6,71.89851427430477,0.42857142857142855,0.5454545454545454,0.6493506493506493,32.0,117.04768872133774,0.0,0.75,0.8958333333333334,30.0,157.43938171219088,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,,
2,rftl_s,stripe,10.0,0.6,71.89851427430256,0.42857142857142855,0.5454545454545454,0.6493506493506493,32.0,117.04768872133897,0.0,0.75,0.8958333333333334,30.0,157.43938171219244,0.2222222222222222,0.7692307692307693,0.8931623931623931,32.0,0.0,0.0
3,clean,none,0.0,0.0,66.99211731985946,0.75,0.8421052631578947,0.75,31.0,106.01888942612413,0.42857142857142855,0.88,0.8457142857142856,31.0,157.20093116423237,0.0,0.8148148148148148,0.9305555555555556,30.0,,
3,baseline,hot_block,10.0,0.3,96.63802299758427,0.0,0.42105263157894735,0.7763157894736842,21.0,106.01888942615287,0.42857142857142855,0.88,0.8457142857142856,31.0,157.20093116424428,0.0,0.8148148148148148,0.9305555555555556,30.0,,
3,rftl_s,hot_block,10.0,0.3,96.638022997523,0.0,0.42105263157894735,0.7763157894736842,21.0,106.01888942602079,0.42857142857142855,0.88,0.8457142857142856,31.0,157.20093116419397,0.0,0.8148148148148148,0.9305555555555556,30.0,0.0,0.0
3,baseline,hot_block,10.0,0.6,75.02615963062446,0.5,0.7894736842105263,0.756578947368421,30.0,106.01888942614359,0.42857142857142855,0.88,0.8457142857142856,31.0,157.20093116425647,0.0,0.8148148148148148,0.9305555555555556,30.0,,
3,rftl_s,hot_block,10.0,0.6,75.02615963062684,0.5,0.7894736842105263,0.756578947368421,30.0,106.01888942611788,0.42857142857142855,0.88,0.8457142857142856,31.0,157.20093116430448,0.0,0.8148148148148148,0.9305555555555556,30.0,0.0,0.0
3,baseline,stripe,10.0,0.3,77.15732364925638,0.375,0.631578947368421,0.7302631578947368,30.0,106.01888942612821,0.42857142857142855,0.88,0.8457142857142856,31.0,157.20093116423263,0.0,0.8148148148148148,0.9305555555555556,30.0,,
3,rftl_s,stripe,10.0,0.3,77.1573236492587,0.375,0.631578947368421,0.7302631578947368,30.0,106.0188894261311,0.42857142857142855,0.88,0.8457142857142856,31.0,157.2009311642322,0.0,0.8148148148148148,0.9305555555555556,30.0,0.0,0.0
3,baseline,stripe,10.0,0.6,73.21918254293067,0.375,0.6842105263157895,0.756578947368421,30.0,106.01888942612698,0.42857142857142855,0.88,0.8457142857142856,31.0,157.2009311642315,0.0,0.8148148148148148,0.9305555555555556,30.0,,
3,rftl_s,stripe,10.0,0.6,73.21918254292868,0.375,0.6842105263157895,0.756578947368421,30.0,106.01888942612592,0.42857142857142855,0.88,0.8457142857142856,31.0,157.2009311642348,0.0,0.8148148148148148,0.9305555555555556,30.0,0.0,0.0
