method,mode,pi_s,huber_k,repeat,selected_rank,mape,median,q25,q75,mape_user0,median_user0,mape_user1,median_user1,mape_user2,median_user2,value
rftl_s_irls,hot_block,0.3,3.0,14,"[3, 3, 4]",0.05204210964387014,0.04228132695075433,0.021391908370506217,0.06732954016872583,0.044982588091469815,0.03265735867144067,0.0533493647162427,0.04237757673521225,0.057794376123897886,0.04595658254136094,
rftl_s_irls,hot_block,0.3,3.0,15,"[3, 3, 4]",0.07392638436162279,0.0632621146536915,0.034714269261875326,0.09896969838941971,0.08140803178185729,0.07515296777790804,0.07892385437218742,0.07160316615003068,0.06144726693082373,0.05001856128679726,
rftl_s_irls,hot_block,0.3,3.0,16,"[3, 3, 4]",0.062103142140606755,0.04749891713172717,0.023348223743136564,0.09058343811096171,0.043988260186190016,0.0350212789631598,0.07512843512659848,0.052062514085221806,0.06719273110903183,0.06827522275455047,
rftl_s_irls,hot_block,0.3,3.0,17,"[3, 3, 4]",0.05305117736396555,0.04992272422987745,0.023799096622036386,0.07165832630194746,0.06089281820814594,0.054782756260118665,0.04502708429851507,0.03959855944982989,0.053233629585235656,0.05337065445543182,
rftl_s_irls,hot_block,0.3,3.0,18,"[3, 3, 4]",0.08015878869952892,0.061293468787803625,0.02349490574925984,0.10700509466639559,0.10185141189703217,0.06590851774955594,0.0735427487288748,0.050413230268241946,0.06508220547267975,0.06755317215255255,
rftl_s_irls,hot_block,0.3,3.0,19,"[4, 4, 5]",0.08649239447205369,0.06785465100063415,0.03732319954989885,0.11413071019570607,0.07249318840626004,0.05456534894151904,0.07684916423791707,0.06785465100063415,0.11013483077198394,0.08117793567162108,
rftl_s_irls,hot_block,0.3,3.0,20,"[3, 3, 4]",0.05231954533879799,0.0478078553521913,0.02319908697189277,0.0711299062124939,0.04899361321499131,0.04560578389964237,0.06273264782319798,0.0553464651180859,0.04523237497820466,0.03707402318676349,
rftl_s_irls,hot_block,0.3,3.0,21,"[3, 3, 4]",0.06813269501938561,0.057310099826067704,0.028469240058298567,0.10204438124502015,0.07872642823444098,0.06406469456600722,0.07773102225404441,0.06570720496863097,0.04794063456967146,0.03722866103294335,
rftl_s_irls,hot_block,0.3,3.0,22,"[3, 3, 4]",0.07305856392963707,0.07045661873736746,0.028479634108426886,0.09676967841515383,0.0891064174718085,0.0787522344047445,0.07060116946942922,0.06730595420963051,0.05946810484767342,0.050418422546766956,
rftl_s_irls,hot_block,0.3,3.0,23,"[3, 3, 4]",0.062227570655321376,0.05435698607881624,0.03477409499298357,0.08168782048860315,0.07617347730566966,0.06896850223212889,0.06051446732972211,0.042940247718360774,0.0499947673305724,0.0522377803838541,
rftl_s_irls,hot_block,0.3,3.0,24,"[2, 2, 3]",0.07525708327824797,0.0482403115030592,0.021687934514138335,0.09512433440178762,0.03891884320575769,0.029423990689114478,0.10634951543317347,0.070742233514209,0.08050289119581268,0.05138637164657549,
rftl_s_irls,hot_block,0.3,3.0,25,"[3, 3, 4]",0.07397642837240302,0.06487264715072458,0.04142283795585925,0.08749726263904982,0.07129578173840076,0.05439883197497698,0.0745767861994923,0.07156091382465554,0.07605671717931597,0.06910050866463227,
rftl_s_irls,hot_block,0.3,3.0,26,"[3, 3, 4]",0.058789640836459406,0.05657330775118125,0.028149919880972145,0.07310890198844716,0.06108603606497144,0.059129994763727003,0.05413300186751176,0.04657162892611014,0.06114988457689502,0.06060470684737666,
rftl_s_irls,hot_block,0.3,3.0,27,"[3, 3, 4]",0.05610914143719197,0.04269938830160497,0.019106777168241287,0.0758465118378991,0.045985976112420224,0.035428569486705634,0.07240078296707646,0.06340263538012836,0.049940665232079226,0.04519456855730493,
rftl_s_irls,hot_block,0.3,3.0,28,"[3, 3, 4]",0.10315613941554488,0.07136076742460604,0.02953104372122451,0.14088567248028214,0.08427870440092852,0.045923440725075884,0.11293448575243806,0.11142604735300374,0.11225522809326798,0.07231477037282541,
rftl_s_irls,hot_block,0.3,3.0,29,"[2, 2, 3]",0.0712133319612271,0.055736561349344536,0.02583375310482018,0.08927427188080958,0.08884058941804933,0.06721371011044383,0.04598294983795713,0.03241209903562218,0.07881645662767478,0.07865069089387125,
rftl_s_irls,hot_block,0.3,3.0,30,"[3, 3, 4]",0.07410555917033723,0.049323015251101686,0.02628087621221023,0.10538594894525373,0.09754274815718497,0.0637542394823165,0.04797612532927762,0.042227316576561605,0.07679780402454907,0.05294482398265252,
rftl_s_irls,hot_block,0.3,3.0,31,"[3, 3, 4]",0.07578487806613622,0.059331243193395306,0.031703281385951194,0.10019592855771539,0.0629822238810539,0.0659502097466989,0.09503708123823448,0.08581591557697847,0.06933532907912024,0.04910728145174682,
rftl_s_irls,hot_block,0.3,3.0,32,"[3, 3, 4]",0.05222389842293239,0.04172323430183456,0.01754227994711951,0.0738094327025269,0.04761920656832554,0.0458821426834218,0.06275722732573469,0.05644914054950617,0.04629526137473693,0.028707084398075212,
rftl_s_irls,hot_block,0.3,3.0,33,"[3, 3, 4]",0.0702984656699042,0.05932044941518627,0.03462655525465228,0.09804056949379325,0.07670568126179206,0.07924719303859921,0.06590253392322808,0.057166064850631665,0.06828718182469252,0.05439179605448972,
rftl_s_irls,hot_block,0.3,3.0,34,"[3, 3, 4]",0.06077254534155792,0.038303236111131955,0.023076484145580417,0.09152964665269642,0.06623386690913703,0.04699916335472869,0.05460211881474294,0.039353079741193175,0.0614816503007938,0.034270542893344566,
rftl_s_irls,hot_block,0.3,3.0,35,"[3, 3, 4]",0.06835913428944136,0.06112329795340775,0.028395140751155578,0.09243013224047356,0.05364135340681937,0.031544480039281134,0.0763023040717291,0.07122235618264894,0.0751337453897756,0.061903803914930076,
rftl_s_irls,hot_block,0.3,3.0,36,"[2, 2, 3]",0.06914773863059334,0.05931194902707887,0.023068681912847507,0.08744483545203911,0.06939251681504573,0.05011604150414395,0.047589458669899214,0.034483821446361945,0.09046124040683513,0.07723091888547162,
rftl_s_irls,hot_block,0.3,3.0,37,"[3, 3, 4]",0.06522697668850422,0.05349804437690145,0.03014198414765197,0.093030262201643,0.0740117259269781,0.06726789782540679,0.07007345805922935,0.06074872277797591,0.05159574607930519,0.037244059698830205,
rftl_s_irls,hot_block,0.3,3.0,38,"[2, 2, 3]",0.0873521082040285,0.08063362963318582,0.046381666425945524,0.11542030821694539,0.08612637474893577,0.08064547190525052,0.09927685122433641,0.08553649207123125,0.07665309863881328,0.0676495504066203,
rftl_s_irls,hot_block,0.3,3.0,39,"[3, 3, 4]",0.07269287918965807,0.05602895757060611,0.03208830910464969,0.10038149669378597,0.08131094485823605,0.0663293886140206,0.06949491976077697,0.05294386712248515,0.06727277294996115,0.05753182040081295,
rftl_s_irls,hot_block,0.3,3.0,40,"[3, 3, 4]",0.06674526420483202,0.053685306331834326,0.03410371485806678,0.08359728957919824,0.06443152492422849,0.05699195469523893,0.057557468283581825,0.04125470787994766,0.07824679940668576,0.06424688877668468,
rftl_s_irls,hot_block,0.3,3.0,41,"[3, 3, 4]",0.07781199083324732,0.0736417022022586,0.03334273346328169,0.10795440146480736,0.08420979363086145,0.09438772859883748,0.07240257270324346,0.06315393326160511,0.07682360616563702,0.07636354953090205,
rftl_s_irls,hot_block,0.3,3.0,42,"[4, 4, 5]",0.08229599652529469,0.062444582632126544,0.028691134801804824,0.13770843952684964,0.09061739466673223,0.04523327806798748,0.08824213560563648,0.08826740862939764,0.06802845930351532,0.05493668611107404,
rftl_s_irls,hot_block,0.3,3.0,43,"[4, 4, 5]",0.0579598835498223,0.037720473635144774,0.01753191887328727,0.08838362293602824,0.05288871996447918,0.03535641601956024,0.06122980696413392,0.04371061072576351,0.05976112372085379,0.03863580311483098,
rftl_s_irls,hot_block,0.3,3.0,44,"[3, 3, 4]",0.06483863428894142,0.0461964036488343,0.02251344547745729,0.1024558649419435,0.03457533867701574,0.027703874562211704,0.08705578030322317,0.09469229776378672,0.07288478388658537,0.07236426108887639,
rftl_s_irls,hot_block,0.3,3.0,45,"[3, 3, 4]",0.06618999472936432,0.06069474848392686,0.02751551541722408,0.09529810041002117,0.05965047065264688,0.05643113433099784,0.06537448617141095,0.04569203482351782,0.0735450273640351,0.06128130956766607,
rftl_s_irls,hot_block,0.3,3.0,46,"[3, 3, 4]",0.08373530562339734,0.05899616466818922,0.02682681368297869,0.11474922600282883,0.05519057804711123,0.04094599134031755,0.1010382866385379,0.07310369159829144,0.09497705218454297,0.05727949172784304,
rftl_s_irls,hot_block,0.3,3.0,47,"[3, 3, 4]",0.06516049729710822,0.06457622628233735,0.028491139934702807,0.09783393877402495,0.05847899868755606,0.06502718751947986,0.06651959194561993,0.06869488579666694,0.0704829012581487,0.05985061719269583,
rftl_s_irls,hot_block,0.3,3.0,48,"[4, 4, 5]",0.06692713342622093,0.06200634715561279,0.027951565363576562,0.1015775174297761,0.06652472299926457,0.048110329087523135,0.0671702734819756,0.07431884681436376,0.06708640379742267,0.06367687146052622,
rftl_s_irls,hot_block,0.3,3.0,49,"[3, 3, 4]",0.06804611112505225,0.06469927620160947,0.0377189618821528,0.10025912806193292,0.06312591192580591,0.05237311788414579,0.0749293536351061,0.06850368471720643,0.06608306781424471,0.059336380085849724,
oracle,hot_block,0.6,,0,"[2, 2, 3]",0.18349671253253919,0.09893994839754763,0.045113083803575864,0.19972789845973593,0.36968435507993636,0.49478018511585337,0.0950431812843191,0.06434621650146019,0.08576260123336207,0.08165201570313897,
oracle,hot_block,0.6,,1,"[2, 2, 3]",0.428759710509974,0.12962411215590214,0.05877716853995219,0.31996588735977194,1.047219089146965,1.3325027102987548,0.11819106283448115,0.10586626954136791,0.12086897954847609,0.11086236843290061,
oracle,hot_block,0.6,,2,"[4, 4, 5]",0.18421066851335377,0.07044738655020731,0.03358468605000421,0.14888761731461989,0.4419346645545983,0.5527856115099632,0.04575722797703412,0.03823046166282022,0.06494011300842889,0.057778837089759026,
oracle,hot_block,0.6,,3,"[3, 3, 4]",0.07486129303909682,0.03985547235222338,0.01817682299898223,0.10493077852014748,0.15409074503282347,0.1272295315462822,0.026004780253534653,0.025960274417760797,0.04448835383093234,0.030531174175379858,
oracle,hot_block,0.6,,4,"[4, 4, 5]",0.23134742089119076,0.060535687580050096,0.03498214829033936,0.15799623130937562,0.5752664862748034,0.8275613799044802,0.07350681951211155,0.0584606897158407,0.0452689568866572,0.04478587841809818,
oracle,hot_block,0.6,,5,"[5, 5, 6]",0.30212366766683213,0.26026163962749355,0.13868036846049248,0.4200134801616151,0.43857873818318416,0.39385543988352184,0.20578281151287237,0.1588043121101222,0.2620094533044398,0.26026163962749355,
oracle,hot_block,0.6,,6,"[4, 4, 5]",0.13788514462902698,0.07928208164217981,0.036707548787603204,0.1325718828136599,0.2744482125509813,0.30536681189759485,0.06935242375004444,0.05631080949946999,0.0698547975860552,0.06930727367188756,
oracle,hot_block,0.6,,7,"[4, 4, 5]",0.11936794509569951,0.0874201040577195,0.0269517846656331,0.1478478351723458,0.23956799447765173,0.28905387405342353,0.058464180471302196,0.044291243206984826,0.06007166033814463,0.057001077751637874,
oracle,hot_block,0.6,,8,"[2, 2, 3]",0.26424679936466505,0.07996817011028842,0.04395487673102512,0.17446139899232538,0.6330627917790529,0.9221774757497043,0.05906272887580953,0.04623723395101327,0.10061487743913293,0.09069189116152057,
oracle,hot_block,0.6,,9,"[4, 4, 5]",0.14295007872850035,0.07985081947385224,0.040632314900435854,0.15827239349864747,0.294792108946868,0.26049334710179756,0.06749989633088248,0.05399970466057025,0.0665582309077506,0.062017322398012,
oracle,hot_block,0.6,,10,"[3, 3, 4]",0.19215684422887652,0.07688550395123153,0.030064883079123833,0.1673438833122764,0.4612989935575139,0.5214496130416029,0.06259813538386358,0.04944738847405536,0.05257340374525217,0.048092286614883156,
oracle,hot_block,0.6,,11,"[2, 2, 3]",0.08908309527428934,0.061802413691654054,0.03092621151625045,0.09919052788897945,0.13343078018732885,0.09049791395931318,0.061573766194139935,0.053314038462497784,0.07224473944139921,0.05216337388665969,
oracle,hot_block,0.6,,12,"[3, 3, 4]",0.05824111293873268,0.0381370706387159,0.016783114942931894,0.07318314657543465,0.09467226128365128,0.06550206556016974,0.05032784832346734,0.041621034025554435,0.02972322920907943,0.027739272344727756,
oracle,hot_block,0.6,,13,"[4, 4, 5]",0.09922226137815236,0.049703697436789,0.026083603942275695,0.14447127001474208,0.1519564522114803,0.1484676720316926,0.045950925283274324,0.03263317448228906,0.09975940663970248,0.06676490825845241,
oracle,hot_block,0.6,,14,"[3, 3, 4]",0.11262420652193034,0.07556705015593071,0.039629573364980936,0.1496244058552545,0.19767977392178854,0.2035090589801288,0.08445852866534236,0.06742634837319146,0.05573431697866009,0.043688964189866605,
oracle,hot_block,0.6,,15,"[3, 3, 4]",0.1810356900409761,0.09493828696682916,0.04556354458049781,0.19200505693496783,0.3700105624544433,0.4864241839333806,0.09158079934992064,0.07246095129851689,0.08151570831856439,0.05293279704995811,
oracle,hot_block,0.6,,16,"[3, 3, 4]",0.0881183633173717,0.05437089886019329,0.02883034839504749,0.09948643063478173,0.16647724085170898,0.13432886820137663,0.05228842452055012,0.03385999461120841,0.04558942457985602,0.042732670480542786,
oracle,hot_block,0.6,,17,"[4, 4, 5]",0.13489398257043883,0.07332621390718105,0.034226663804174814,0.1657107028763677,0.256184317173237,0.3404257967485685,0.06619410163043668,0.05071235233011791,0.0823035289076429,0.052871187702720236,
oracle,hot_block,0.6,,18,"[4, 4, 5]",0.12699890008842876,0.10662601523810944,0.04564426982805321,0.1592922334117697,0.1817172458178685,0.13875264829654485,0.10588016793623053,0.08652953831388446,0.09339928651118726,0.0976339509278358,
oracle,hot_block,0.6,,19,"[5, 5, 6]",0.17330042975999638,0.1463036972138385,0.07087855560591881,0.23547473458770168,0.1336507457003078,0.11936771910393679,0.1608461099100545,0.15170306598748975,0.22540443366962695,0.2045015706582027,
oracle,hot_block,0.6,,20,"[3, 3, 4]",0.10717756837413248,0.07364985767355323,0.04188505513520953,0.13044146595976974,0.16093673330819502,0.07994055470081363,0.08266833822911743,0.07547139486371143,0.07792763358508498,0.05687403081531414,
oracle,hot_block,0.6,,21,"[2, 2, 3]",0.1581522594185048,0.10442335614057797,0.04640573001163929,0.20043784655756156,0.28337162678413025,0.30425388175493207,0.07390532192028634,0.060302250746774005,0.11717982955109778,0.0925213670010967,
oracle,hot_block,0.6,,22,"[4, 4, 5]",0.3159834031828896,0.0832708939988597,0.041881924646698133,0.18598358528409123,0.794480101046512,0.9370317809128373,0.07426713828691231,0.06953391888729415,0.07920297021524439,0.06258394612847434,
oracle,hot_block,0.6,,23,"[3, 3, 4]",0.17727162707338226,0.056427534954928235,0.027610364146681148,0.13848292733891637,0.42604879733995515,0.519126655260868,0.04391373554380553,0.04526996395230891,0.06185234833638607,0.03641461508049514,
oracle,hot_block,0.6,,24,"[3, 3, 4]",0.10138782437364027,0.04818422773782763,0.02565138626917842,0.14517973884122298,0.2049041786349531,0.21185359103416945,0.06729531104880628,0.04488628197793787,0.03196398343716146,0.029635280781763664,
oracle,hot_block,0.6,,25,"[4, 4, 5]",0.0878913372998131,0.05221591481377187,0.02382328930807369,0.10712965646009215,0.16310665160767177,0.12687510392846002,0.039835341589912164,0.03464503515857226,0.06073201870185537,0.04132183559303651,
oracle,hot_block,0.6,,26,"[2, 2, 3]",0.588090696970128,0.07465638899705034,0.04124479671072082,0.2280669381746482,1.5890505128469574,2.3245896165198197,0.07983792687743478,0.04999898730744931,0.09538365118599194,0.07028738667142707,
oracle,hot_block,0.6,,27,"[4, 4, 5]",0.09123364163299535,0.06602278435175366,0.03469577772856065,0.12905461410160798,0.1522426686010216,0.1306874744238427,0.06970180826569586,0.05532678323163556,0.051756448032268546,0.04849940097831059,
oracle,hot_block,0.6,,28,"[4, 4, 5]",0.7583986424342368,0.09334011894321234,0.037138717142112206,0.24009180443510808,2.1295381728451983,2.908893910873431,0.07753160001933011,0.07250579768976304,0.06812615443818235,0.0472699519264195,
oracle,hot_block,0.6,,29,"[3, 3, 4]",0.19277803500650217,0.05050055218453649,0.015244409592855737,0.14221999411216638,0.4725175818681618,0.6795560590298797,0.05028561430009557,0.0387577622637614,0.055530908851248985,0.04681147132333868,
oracle,hot_block,0.6,,30,"[3, 3, 4]",0.09536445304744418,0.06625947303680872,0.03760487608132073,0.12423606878259331,0.12215045007351603,0.09515928553435672,0.05794048886121291,0.056640299048265966,0.1060024202076035,0.07840953731580111,
oracle,hot_block,0.6,,31,"[3, 3, 4]",0.22380339477592148,0.04346422718907739,0.026415257557832857,0.1150596738781546,0.5763728620183667,0.8978414295601361,0.04858319413096565,0.04280064664046855,0.046454128178432294,0.031137574066125454,
oracle,hot_block,0.6,,32,"[2, 2, 3]",0.11895879565607195,0.10742976858315717,0.0574541857445864,0.16113295098573402,0.10242979812889072,0.09556934423749702,0.11402180655700508,0.09450146596816125,0.14042478228232003,0.15893966766509843,
oracle,hot_block,0.6,,33,"[3, 3, 4]",0.06017022305491768,0.04617379175731977,0.02143410728148442,0.09935980578952112,0.08752966204672155,0.0652753009226088,0.04896583863757776,0.03218755956473186,0.04401516848045378,0.031620172779574865,
oracle,hot_block,0.6,,34,"[4, 4, 5]",0.14906325317758856,0.12991869128582242,0.05767216459630879,0.175448733771857,0.22239396215860943,0.16100048146610701,0.1082563395466988,0.10977392772660491,0.11653945782745752,0.13294060459663348,
oracle,hot_block,0.6,,35,"[3, 3, 4]",0.15502576112268324,0.0841162655342302,0.04940363964135125,0.17365115160848488,0.2983873274418499,0.1980579509539721,0.06696870178818229,0.0617643051497678,0.09972125413801732,0.12669726862718228,
oracle,hot_block,0.6,,36,"[4, 4, 5]",0.131461996862938,0.051025603572747685,0.020636486049453368,0.14011196501806705,0.28958164928292685,0.291489042760813,0.04054248360064498,0.03091398370863057,0.06426185770524218,0.05178033449788057,
oracle,hot_block,0.6,,37,"[3, 3, 4]",0.3647138115799986,0.09339613128677007,0.037289209374688444,0.16331065675726764,0.940483306833141,1.3696078308021953,0.0707958829127554,0.052841099069108076,0.08286224499409947,0.06891091242705534,
oracle,hot_block,0.6,,38,"[4, 4, 5]",0.24719933151912168,0.100785575285251,0.041225217498979075,0.20222589375219263,0.5643764321773661,0.6832006948873794,0.09637368882253437,0.08036485877027402,0.08084787355746463,0.07867226770584526,
oracle,hot_block,0.6,,39,"[3, 3, 4]",0.08204807822897321,0.05973547379238483,0.03557999853165733,0.11081791533074689,0.08971775350445992,0.08250314710807713,0.06281238144699622,0.05973547379238483,0.0936140997354635,0.052420799158821765,
oracle,hot_block,0.6,,40,"[3, 3, 4]",0.13528345070941877,0.07285058382732607,0.02985326333068673,0.15110351247120352,0.2882036259194868,0.242860554711071,0.05465199397868233,0.0372914265690749,0.06299473223008722,0.05176804605474318,
oracle,hot_block,0.6,,41,"[3, 3, 4]",0.07228024820271829,0.061310707370321564,0.03254409018562917,0.10592959074718991,0.08193898644108817,0.0842761150930283,0.05811520979035665,0.041616960006195136,0.07678654837671009,0.07189881522399424,
oracle,hot_block,0.6,,42,"[4, 4, 5]",0.1118062683117626,0.07261107300071265,0.03582242915695841,0.12315263972144014,0.2011673420657253,0.125268214001155,0.07203045602038208,0.0686580329618481,0.06222100684918047,0.04200168332764614,
oracle,hot_block,0.6,,43,"[3, 3, 4]",0.46552017175241933,0.08350729813042715,0.0290897769794459,0.17294419221018903,1.2578672589174484,1.830367252326961,0.05025899779061096,0.04906987649748042,0.08843425854919841,0.09181306766907779,
oracle,hot_block,0.6,,44,"[2, 2, 3]",0.09606631923565036,0.06474050815341015,0.026712117229465957,0.1199398084587121,0.13917186983149066,0.08168520708716401,0.10289241180211242,0.07344016905957107,0.04613467607334799,0.029133396093056898,
oracle,hot_block,0.6,,45,"[4, 4, 5]",0.08114955300668797,0.05680739692185348,0.021162771239634736,0.09861217288219715,0.1294320071146575,0.09063370427491463,0.04913834044966397,0.04269269740850295,0.06487831145574241,0.04462276723626661,
oracle,hot_block,0.6,,46,"[4, 4, 5]",0.21900858024537082,0.12396880182357532,0.045377645563773966,0.3564161058704217,0.3633797434779715,0.35752842720391176,0.09087021174351366,0.08575765730987434,0.20277578551462727,0.10372626014930886,
oracle,hot_block,0.6,,47,"[4, 4, 5]",0.18491616115846496,0.0827837286443539,0.03912755686018367,0.18259704217696132,0.4027119577744468,0.550905835711302,0.08568574438150901,0.08157632876541027,0.06635078131943901,0.04509275223936804,
oracle,hot_block,0.6,,48,"[4, 4, 5]",0.2937575394989637,0.0736140250870731,0.02676068950791955,0.12206636856804702,0.7665100577393215,1.0411900863568664,0.07014011813988416,0.0736140250870731,0.044622442617685346,0.03505468824759876,
oracle,hot_block,0.6,,49,"[2, 2, 3]",0.11451284114464219,0.0702955946854695,0.041503234934995845,0.11836268795635428,0.22323946500159092,0.26130587218376866,0.05994191582057283,0.053520571052752236,0.06035714261176282,0.04827619910002359,
baseline,hot_block,0.6,,0,"[3, 3, 4]",0.06553030769148564,0.04788854612111127,0.026153344984599147,0.09150569088266498,0.06696247793251445,0.04306977408918398,0.0683431880232512,0.046379682402726344,0.061285257118691316,0.0537435800724089,
baseline,hot_block,0.6,,1,"[3, 3, 4]",0.06905652842890882,0.056604201053946014,0.03410331203282894,0.09664103408453736,0.08181777641248057,0.07133432647313748,0.06399454719385884,0.05012249480223055,0.061357261680387035,0.05975660687491166,
baseline,hot_block,0.6,,2,"[3, 3, 4]",0.05387561997405873,0.04189754944668396,0.022299229575662702,0.08138062656792182,0.036232175604150776,0.025296551608614277,0.05881801879007984,0.05437654242978725,0.06657666552794558,0.07097192827304515,
baseline,hot_block,0.6,,3,"[3, 3, 4]",0.09249515107884128,0.08584294613306355,0.042328629836611946,0.11937838862982775,0.061049884579447114,0.055224118804756035,0.10255722912269225,0.09049286426493056,0.11387833953438449,0.09329190483051752,
baseline,hot_block,0.6,,4,"[3, 3, 4]",0.07016811455122382,0.05504870174222265,0.03184845119450507,0.10898666463187502,0.06704576423409231,0.04432491999241309,0.0907657350238081,0.0981500595434142,0.052692844395771064,0.0509940141881635,
baseline,hot_block,0.6,,5,"[3, 3, 4]",0.06520143332932239,0.0585671638356684,0.030519366817767166,0.0879564425189999,0.0696053364156453,0.06229268905979938,0.06297734755263702,0.051267006053450345,0.06302161601968484,0.0585671638356684,
baseline,hot_block,0.6,,6,"[3, 3, 4]",0.06522610454406878,0.05039710102913476,0.029768695254145643,0.07294010680097751,0.06996666464053794,0.05375899513471806,0.0655010832826364,0.04957063264811229,0.06021056570903206,0.04680786786077597,
baseline,hot_block,0.6,,7,"[3, 3, 4]",0.0589137619143514,0.04860071136182788,0.02322229389636149,0.08708021493913966,0.05718942310994206,0.05137757569562514,0.07613562974674584,0.07935355480042577,0.04341623288636629,0.031520754560260156,
baseline,hot_block,0.6,,8,"[3, 3, 4]",0.07255759163680907,0.054219370810684904,0.03602610703725628,0.09069688858481678,0.06637056631063007,0.05686650539978509,0.0760300232308043,0.052245109387941746,0.07527218536899291,0.05931657489233827,
baseline,hot_block,0.6,,9,"[3, 3, 4]",0.06971900928518801,0.06013112062766446,0.028315809045452906,0.09898053545480041,0.07730128996874182,0.0708300177059355,0.059151569933779055,0.05130155592644049,0.07270416795304316,0.06494562034226457,
baseline,hot_block,0.6,,10,"[3, 3, 4]",0.059813473117801934,0.045410525131303614,0.01406987523374626,0.08841651893188401,0.07077929068584968,0.054452597844144426,0.05558267803099194,0.03385047741281687,0.0530784506365642,0.041691852262641244,
baseline,hot_block,0.6,,11,"[3, 3, 4]",0.08192161726059839,0.06761835979234969,0.02652292946727565,0.11027720816353193,0.08696257907547224,0.060749666505174826,0.062063851426745996,0.059230237723438106,0.09673842127957695,0.07635114693600187,
baseline,hot_block,0.6,,12,"[4, 4, 5]",0.04665423567529756,0.035348283732356406,0.018316070103749443,0.0640061488995794,0.037091251320112095,0.03325527368175926,0.06137120016670974,0.054832121422763835,0.04150025553907084,0.033311133750574144,
baseline,hot_block,0.6,,13,"[3, 3, 4]",0.06644421670572132,0.05866258086920666,0.02604410700734,0.09599068623406135,0.06375637446538193,0.056658917684203676,0.08024959301723102,0.06579396401836522,0.055326682634551004,0.05484348236207256,
baseline,hot_block,0.6,,14,"[3, 3, 4]",0.0654467329704915,0.0575743098183369,0.030829451373594358,0.08823395186284458,0.06205858969094101,0.056054922081986806,0.06821390303636357,0.05369466153950487,0.06606770618416989,0.06297803701019239,
baseline,hot_block,0.6,,15,"[3, 3, 4]",0.07096379931383262,0.056723155473228426,0.024242027004273827,0.09616997226010095,0.048567682855250295,0.03591753174078198,0.08239178809426242,0.07485624033781216,0.08193192699198512,0.07365601866236843,
baseline,hot_block,0.6,,16,"[3, 3, 4]",0.060348077253830616,0.05412879072856683,0.02967448528168146,0.0802625190668767,0.05140191533019008,0.04069540638196381,0.07577963858589894,0.07012579843268671,0.05386267784540279,0.05279637431066721,
baseline,hot_block,0.6,,17,"[3, 3, 4]",0.06179675693428823,0.057264100218633415,0.0309196301347847,0.07757632543696115,0.07126655181692243,0.060885876851202905,0.05391885528011572,0.05753115222038681,0.06020486370582654,0.047314691338282214,
baseline,hot_block,0.6,,18,"[4, 4, 5]",0.07033184577102554,0.053673993400476024,0.03240846590223444,0.09867287256616829,0.060151155562756964,0.04630984930053124,0.07628406898058368,0.04946269923753428,0.0745603127697359,0.06523143692960448,
baseline,hot_block,0.6,,19,"[4, 4, 5]",0.07554530777618865,0.050011411659289434,0.024360742470273034,0.10592588956586008,0.039978345339350886,0.031622482505045096,0.07726097337137638,0.03631261122972686,0.10939660461783866,0.097581472223451,
baseline,hot_block,0.6,,20,"[2, 2, 3]",0.06569584900883875,0.06119942719423986,0.03316084091964019,0.09017147790559665,0.060976478324494224,0.06411369032527792,0.07202900699179289,0.06667645545253165,0.0640820617102291,0.05325262690658776,
baseline,hot_block,0.6,,21,"[3, 3, 4]",0.06298121422738313,0.051004320032780846,0.0201428751840311,0.10369396856815584,0.052230309866609606,0.03707753578474261,0.0790692839058311,0.08193741792588295,0.05764404890970869,0.04900972433365117,
baseline,hot_block,0.6,,22,"[4, 4, 5]",0.06158500717779973,0.047423190805239435,0.02170498454987709,0.08581785111162751,0.046037208242006245,0.04360695150047034,0.05446354878636615,0.04560309212658205,0.0842542645050268,0.059843299533698574,
baseline,hot_block,0.6,,23,"[3, 3, 4]",0.061138466199319334,0.05607596037927225,0.023971266854571436,0.09845379770773097,0.05778296415766587,0.05467639735571739,0.060854939327960475,0.057576410179166204,0.06477749511233168,0.05499352414784253,
baseline,hot_block,0.6,,24,"[3, 3, 4]",0.09500201308952536,0.062463781392100744,0.03354114185700442,0.13240168124853005,0.09272275069846797,0.062463781392100744,0.10603889291059443,0.08340752731090553,0.08624439565951372,0.06041077725898854,
baseline,hot_block,0.6,,25,"[3, 3, 4]",0.0622641377064134,0.054044256563779605,0.023381126304547167,0.08012987398718116,0.05417211729734119,0.05936145296245006,0.07811445723937468,0.07614016850846389,0.054505838582524356,0.04583079150310416,
baseline,hot_block,0.6,,26,"[3, 3, 4]",0.054455917286631086,0.04422433898244657,0.014933500230928263,0.0774047752239928,0.040637496656277285,0.039741173749294145,0.05548329868994335,0.05850544344016971,0.06724695651367261,0.05008106162682503,
baseline,hot_block,0.6,,27,"[4, 4, 5]",0.05295497760052438,0.04125087257300661,0.024432611095315672,0.07162705264918108,0.052386910380367926,0.054765776676351144,0.06734744369053465,0.05584089185438422,0.03913057873067058,0.02847439771329549,
baseline,hot_block,0.6,,28,"[3, 3, 4]",0.07782177279769062,0.05899700314977202,0.043242902113453364,0.1009296555018219,0.08249669871789315,0.06085509239992094,0.09188700070944358,0.06706333901676663,0.05908161896573512,0.053984103990748836,
