repeat,method,mode,amplitude,pi_s,block,limit_user0,far_user0,power_user0,auc_user0,det_ttf_user0,limit_user1,far_user1,power_user1,auc_user1,det_ttf_user1,limit_user2,far_user2,power_user2,auc_user2,det_ttf_user2,precision,recall
7,rftl_s,hot_block,10.0,0.4,9,67.32967944662784,0.2857142857142857,0.75,0.8785714285714286,31.0,85.37915635810165,0.2857142857142857,0.92,0.8742857142857143,35.0,132.7385156305348,0.5555555555555556,0.92,0.8177777777777777,28.0,0.0,0.0
7,baseline,hot_block,10.0,0.5,9,1461.478377555618,0.0,0.0,0.8928571428571428,,208.82192975427887,0.0,0.2,0.9028571428571429,20.0,278.6385684684732,0.0,0.44,0.8488888888888889,28.0,,
7,rftl_s,hot_block,10.0,0.5,9,64.89034744569824,0.2857142857142857,0.9,0.9,31.0,85.34980885538114,0.2857142857142857,0.92,0.8742857142857143,35.0,132.73685148953118,0.5555555555555556,0.92,0.8177777777777777,28.0,0.0,0.0
7,baseline,hot_block,10.0,0.6,9,60.53303853618765,0.42857142857142855,0.9,0.8999999999999999,31.0,85.38549435069926,0.2857142857142857,0.92,0.8742857142857143,35.0,132.7385134630337,0.5555555555555556,0.92,0.8177777777777777,28.0,,
7,rftl_s,hot_block,10.0,0.6,9,60.53303837209128,0.42857142857142855,0.9,0.8999999999999999,31.0,85.37456210772226,0.2857142857142857,0.92,0.8742857142857143,35.0,132.73851240887547,0.5555555555555556,0.92,0.8177777777777777,28.0,0.0,0.0
7,baseline,hot_block,10.0,0.8,9,46.490346795638175,1.0,1.0,0.8428571428571429,31.0,85.37455126528563,0.2857142857142857,0.92,0.8742857142857143,35.0,132.73851240874365,0.5555555555555556,0.92,0.8177777777777777,28.0,,
7,rftl_s,hot_block,10.0,0.8,9,52.26431685594483,0.7142857142857143,1.0,0.8357142857142856,31.0,85.37456210770269,0.2857142857142857,0.92,0.8742857142857143,35.0,132.7385124088287,0.5555555555555556,0.92,0.8177777777777777,28.0,1.0,1.0
7,baseline,hot_block,10.0,1.0,9,27.80047130657959,1.0,1.0,0.9500000000000001,31.0,85.9165643469946,0.2857142857142857,0.92,0.8742857142857143,35.0,132.7717234957346,0.5555555555555556,0.92,0.8177777777777777,28.0,,
7,rftl_s,hot_block,10.0,1.0,9,27.806998608833844,1.0,1.0,0.9500000000000001,31.0,85.4260092234776,0.2857142857142857,0.92,0.8742857142857143,35.0,132.73778125244715,0.5555555555555556,0.92,0.8177777777777777,28.0,0.0,0.0
7,baseline,stripe,10.0,0.6,9,65.26522458382085,0.14285714285714285,0.8,0.9428571428571428,31.0,85.37456210768008,0.2857142857142857,0.92,0.8742857142857143,35.0,132.73851240876522,0.5555555555555556,0.92,0.8177777777777777,28.0,,
7,rftl_s,stripe,10.0,0.6,9,65.26522458370403,0.14285714285714285,0.8,0.9428571428571428,31.0,85.3745621077372,0.2857142857142857,0.92,0.8742857142857143,35.0,132.73851240872122,0.5555555555555556,0.92,0.8177777777777777,28.0,0.0,0.0
8,clean,none,0.0,0.0,0,61.097002928006816,0.7142857142857143,1.0,0.9251700680272108,29.0,89.80479444201413,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897749920552,0.4444444444444444,0.92,0.9244444444444445,41.0,,
8,baseline,hot_block,10.0,0.3,9,72.48775869108788,0.2857142857142857,0.7619047619047619,0.8843537414965986,27.0,89.80479444201636,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897749925766,0.4444444444444444,0.92,0.9244444444444445,41.0,,
8,rftl_s,hot_block,10.0,0.3,9,72.48775869115104,0.2857142857142857,0.7619047619047619,0.8843537414965986,27.0,89.80479444204013,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897749928925,0.4444444444444444,0.92,0.9244444444444445,41.0,0.0,0.0
8,baseline,hot_block,10.0,0.4,9,65.80653248083452,0.5714285714285714,0.9047619047619048,0.7959183673469388,28.0,89.8047595429561,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897753213735,0.4444444444444444,0.92,0.9244444444444445,41.0,,
8,rftl_s,hot_block,10.0,0.4,9,65.8065298914333,0.5714285714285714,0.9047619047619048,0.7959183673469388,28.0,89.80479444199953,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897749931566,0.4444444444444444,0.92,0.9244444444444445,41.0,0.0,0.0
8,baseline,hot_block,10.0,0.5,9,63.921983873312314,0.5714285714285714,0.9523809523809523,0.7619047619047619,29.0,89.80479444212243,0.625,0.9166666666666666,0.7916666666666667,37.0,123.31897749937059,0.4444444444444444,0.92,0.9244444444444445,41.0,,
8,rftl_s,hot_block,10.0,0.5,9,63.921983873254675,0.5714285714285714,0.9523809523809523,0.7619047619047619,29.0,89.80479444201652,0.625,0.9166666666666666,0.7916666666666667,37.0,123.3189774992715,0.4444444444444444,0.92,0.9244444444444445,41.0,0.0,0.0
8,baseline,hot_block,10.0,0.6,9,57.171886245310084,0.8571428571428571,1.0,0.7755102040816326,29.0,89.95882460967943,0.625,0.9166666666666666,0.7760416666666666,37.0,124.31254394025544,0.4444444444444444,0.92,0.9244444444444445,41.0,,
